[5.260] (S)さいこりてぃ: こん塩～
[1253.743] (S)kannzaki8: ｗ
[1253.960] (S)yashida26: たまってきたね
[1254.335] game_l: wwwwwww
[1254.783] (S)ruon8915: あの1000万ごとの面倒いよね
[1254.988] (S)あーむん0033: シャンクズはなしまと取引しないようにしてるのかと思ってた
[1255.027] tee4230: wwww
[1255.579] (S)くうきをよむ: wwwwwwww
[1256.760] (S)アジ7864: w
[1256.785] (S)kio_1223_od: ダークチャットも入ってないよねw
[1256.989] (S)mkm_18: ｗｗｗｗｗ
[1257.098] 休みまで数えて生きるだけ: メリケン疑った時から俺はなしたの印象悪いぞ！
[1257.422] (S)エデゴ: けっつんとボスじゃ見ないよねw
[1257.896] nahayu0987: wwwwww
[1258.103] warmer79: 金が間に合わなくなったんか
[1258.507] でぃっと_: １６回はめんどいね
[1258.805] (S)ponzy48: wwwww
[1259.086] (S)ぺろすけ3: wwwwwwwww
[1259.574] (S)かぐらんチャン: そうなのwww
[1259.618] (S)ひるお: なしまさんこの街でまったく会わないよね
[1259.820] kodoku1128: その間にコンビニしたらいいしな
[1260.033] (S)めろん55: そゆことね
[1260.580] (S)インスタントきなこ: なぜ今いきなり？
[1261.721] naogons13: やる気無さすぎるw
[1261.916] rouhey: 草
[1262.162] (S)t0nchaaaan: めんどいしね
[1262.255] blue00113: そうか、ダークチャット全然かｗ
[1262.587] ゴルーン: www
[1262.752] (S)nana43: けっつんに全任せしたから
[1263.671] ゲーセン: ジャンクズ Join
[1263.925] (S)らる_: ボスなのにｗ
[1263.926] (S)きゅむぉ: 直電
[1265.581] popyuki_: 交換する気ないとおもってたわ
[1265.653] (S)ぽこチャン: 忙しいからな
[1265.779] (S)mintia_1232: www
[1265.792] (S)tofu_mint: けっつん 笑
[1265.953] (S)rt340: 姉妹がいないと情報がねw
[1266.058] (S)ーーちゃーー: ナタルjoin
[1266.958] (S)rinko626: シャンクズJOIN
[1267.086] (S)PINODAY0: 細かいことは気にしなーい
[1267.184] (S)オレティンコスモール: シャンクズって携帯いるんか？
[1267.327] baniann111: 入ったほうがいいんじゃｗ
[1268.924] hazime3538: はいってもみなさそうwwww
[1268.943] 雪乃_にし: 入っても見なくない？
[1269.153] cibo32311: おじいちゃん
[1269.517] GORICYAN: シャンクズは見ないw
[1269.807] youkey75: やり方わからんもんね
[1269.921] santaaahh84: 入ってたとしても入ってること忘れるでしょ？
[1270.100] (S)ururisa: 普通のチャットも読むの面倒だしな
[1270.332] iuiuiuiuiiuu: けっつんみてるでしょ
[1270.349] (S)ゆゆきき: かいとをフォローしてるから
[1271.433] svarog176: MOZUも無島さんになるのかな
[1271.763] (S)おいどん111: https://clips.twitch.tv/DepressedCleanHyenaDeIlluminati-hSule-CAJAamEmsk
[1272.240] (S)k0rnefrake: けっつんしかしらないかｗ
[1272.591] (S)yoshikiiii0212: 別にどうでもいいｗｗｗ
[1273.075] haaarte: ボスが許可してないからけっつんのみで止まってるよね
[1273.279] (S)むちむちお: まあ見てないのが悪いかw
[1274.483] mokobra: シャンクズはそういうやつだからなあ
[1276.449] 名称未設定: 抱くチャット…ですか…
[1278.954] (S)tavath: めんどくさい!!!
[1278.985] tkshan: どうせ見ないw
[1279.247] mikeneko_desu: まぁ、別に
[1282.398] blue00113: わぁ
[1283.241] (S)れすポン: まぁ入っても見ないしええべ
[1284.883] nahayu0987: うわ？
[1285.702] (S)orange8755: 入ってないボスこの街唯一まである
[1286.287] 瀬戸なるみ: わぁ
[1286.583] あんびさん: 見てないほうが面白いまであるｗ
[1286.784] (S)ninnjinnbee: わぁ
[1287.757] koiotyan: そもそもメールあまり見ないしなw
[1287.791] Myako96: けっつんもはいってなさそうｗｗｗ
[1287.798] k3tkymj: ちいかわ？
[1288.018] tsurupikahagemaru_kun: あ
[1288.198] (S)るびぃくん: わざとかって思うくらい全然関わりに行かないよねwww
[1289.040] (S)おいどん111: おお
[1289.052] (S)nana43: ﾜｧ･･･
[1289.126] (S)chinpanmansan: たぶん機能してないしいらないでしょ
[1289.569] (S)nanachan0617: にかりーん！
[1289.750] (S)トラファルガー激ロー: お
[1290.014] (S)じゃがいも揚げ犬: わぁ
[1290.869] (S)もふーお: いる！
[1290.874] (S)shacomongo: あ
[1290.932] (S)ぺんた326: お！
[1290.953] (S)猫も杓子も: きたああ
[1291.967] ponta___1: BibleThump
[1292.186] みー2: ダークチャットで連絡だもんなぁ
[1292.341] (S)nana43: お
[1292.412] えんえんトンネル: いる
[1292.588] (S)earl2socks: お
[1292.627] (S)reki_desu: にかりーん
[1292.783] ももけろ: にかり
[1292.809] (S)カメモチ: お
[1292.878] iuiuiuiuiiuu: お
[1293.195] ttt2836: おおおお
[1293.267] (S)~MISSING_COMMENTER_INFO~: ﾜｧ
[1293.379] (S)らんぼー2: SAYとかに入ってもらった方が良い気がするw
[1293.505] xpmgjd: BibleThump
[1293.645] (S)buju: お
[1294.190] (S)PINODAY0: にかりーん
[1294.690] shinnya012: だれかほかの人入ってもらえば？
[1295.235] (S)ツカサ10: なしまさんは相手にもお得な事しかしないイメージ
[1295.419] yukitwitch14: おおおお
[1295.625] (S)patrick1000koo: BibleThump
[1295.870] blue00113: ｗｗｗｗ
[1296.062] (S)bonehead51: にかりーん
[1296.240] (S)rich3352: BibleThump
[1296.256] rouhey: にかりーん
[1296.290] (S)ponzy48: にっかにかりーーーん
[1296.853] (S)おいどん111: おっとっと
[1297.237] 頑者: お
[1297.456] (S)sheseec: ｗｗｗｗｗｗｗｗｗ
[1297.498] machina01remake: にかりん！
[1297.593] (S)いうた: にかりーん！！
[1297.814] (S)apron_u: お
[1297.909] hmatumoto: 交友✖
[1297.978] れぶりみ: ｗｗｗ
[1298.107] (S)ひるお: ニカリソ〜 
[1298.184] (S)mo55an: いっちゃん見ない2人だからみんな置いてかれてる
[1299.284] (S)きゅむぉ: ｗｗｗｗ
[1299.856] (S)hikarinxxxx: にかりいい
[1299.962] ヤーマン8: おっとっと
[1300.309] (S)4tsu_03: おおおおおお
[1300.972] あいびきくん: BibleThump
[1301.981] (S)PINODAY0: www
[1301.986] (S)rinko626: にかちゃん...
[1302.497] 暇人1231: www
[1302.605] narui1026: wwwwwwwwwwww
[1303.079] (S)オムご飯: BibleThump
[1305.005] ごーやちゃんぽ: BibleThump
[1305.223] (S)4tsu_03: wwwwww
[1305.836] (S)c_world_: ww
[1306.124] mikeneko_desu: あーww
[1307.327] (S)suzu25012: かわいい
[1307.481] (S)kannzaki8: BibleThump
[1307.984] (S)おで子222: ｗｗ
[1308.033] meshi_oji: www
[1308.059] (S)jinta135: にかりん 
[1308.941] tocca00: BibleThump
[1309.616] iuiuiuiuiiuu: にかりん 
[1309.794] (S)second_peanu2: wwwwww
[1310.268] suikitt: 股開ける？
[1310.842] (S)じゃがいも揚げ犬: BibleThump
[1311.081] (S)white_black_: にかりん;  ;
[1311.160] Carrot_maru: はいはーい
[1311.685] (S)senbei_kun: BibleThump
[1311.817] (S)shokkorihan: かわい
[1312.181] (S)雪玉オニギリ: かわいいｗｗ
[1312.701] Cloloform96: BibleThump
[1313.165] (S)nana43: かわいい
[1313.362] hejsuke: さみしい
[1313.363] (S)c_world_: よかった
[1313.439] elaina_1017: BibleThump
[1313.488] matosaya: こざや行きましょう久しぶりだし🤭
[1313.632] (S)Madao2222: 良かったw
[1313.833] (S)いうた: かわいいな
[1314.284] suzuno_ki: にかりん、、
[1314.318] (S)こしつぶのハーフちゃん: BibleThump
[1314.379] svarog176: にかりん可愛い
[1314.458] (S)sheseec: 今日タイミングがｗｗ
[1314.482] tkbbinbinmaru: BibleThump
[1314.686] (S)カメモチ: BibleThump
[1314.874] shoooonen: かわいい
[1315.088] (S)tarako_0420: かわいい
[1315.125] (S)shacomongo: BibleThump
[1315.353] (S)かつけん0331: にかりーーん！
[1315.581] yukito127: BibleThump
[1315.653] (S)れすポン: 明日か
[1316.018] (S)でぇき2733: にかりん出るの！
[1316.114] (S)eric98jp: BibleThump
[1316.150] ゆっくり竜王竜也: BibleThump
[1316.233] ヤーマン8: BibleThump
[1316.456] (S)k0rnefrake: かわよ
[1316.644] マチ2342: PopNemo
[1316.747] (S)ippaioppi: にかりん寂しいなあ
[1316.784] ponta___1: さよなら 
[1316.851] ももけろ: にかり 
[1317.315] meshiooooo: 帰らないでー
[1317.555] (S)Jewel_meat: BibleThump
[1317.591] (S)ぴかり0425: TwitchUnity
[1318.015] 瀬戸なるみ: BibleThump
[1318.646] hotate_ex: かわいい
[1318.740] (S)ありかれ: にかりん 
[1318.754] ebitiri135: セーフ
[1319.815] (S)PINODAY0: スト6？
[1319.975] nahayu0987: にかりーーー
[1320.020] (S)4tsu_03: にかりん可愛すぎだろ
[1320.094] popyuki_: ダークチャット入っても100%見ないからな
[1320.312] (S)だいふく3858: BibleThump
[1320.315] tkshan: 出る側か
[1320.685] Mrdeee_: BibleThump
[1321.125] yukitwitch14: BibleThump
[1321.405] (S)tackey8120: BibleThump
[1321.418] (S)sakae_gumi: セーフ
[1321.488] sayaendou4: パリコレでもやんの
[1321.642] (S)toraware3004: BibleThump
[1322.236] (S)bonehead51: にかりん寂しいなぁ
[1322.255] (S)inamoto0811: にかりん明日か…
[1322.523] painxx367: にかりん戻ってきたんだ
[1322.656] (S)siro0704: ストコレか
[1322.723] (S)jp_reik: クる
[1323.094] madowakusan: BibleThump
[1323.422] (S)chinpanmansan: BibleThump
[1323.925] PEyan__: 今日はなんかイベントあるんですか？！
[1324.366] ごーやちゃんぽ: にかりん可愛い
[1325.472] (S)nanachan0617: 行かないで 
[1325.626] (S)arunaima: yufunaPien
[1326.347] (S)ティータイムはぴお: BibleThump
[1326.618] (S)まさきよ監督: BibleThump
[1327.489] silorelies: ワンピース？
[1327.530] (S)ururisa: ワンピース？？
[1327.687] (S)rippuuuto: BibleThump
[1327.687] (S)sukimakaze1090: にかりん大好き
[1327.888] (S)kurenainoakuma: BibleThump
[1327.909] (S)れすポン: 明日居なくなるのか寂しい
[1329.168] (S)めろん55: 今日イベントか
[1330.140] ひびたん: 開けれたら開ける←開けないやつ
[1330.213] (S)aptenodytes_patagonicus: 寂しくなるな
[1330.233] (S)sushi_gari_man: まじ悲しい
[1331.022] (S)カメモチ: ワンピース？
[1331.060] (S)kohaku0782: 歌うまそう
[1332.103] (S)アジ7864: ?
[1332.310] (S)ヤマヒー: fantas22Syankzu
[1333.019] blue00113: にかりんさみしいなぁ
[1334.043] (S)エデゴ: コンビニ 
[1334.391] (S)おいどん111: てつおｗ
[1335.453] (S)ippaioppi: てつおｗｗｗ
[1335.674] ham_barger9: ワンピース？w
[1335.686] (S)ぽこチャン: なんだ？
[1335.732] (S)patrick1000koo: え
[1336.419] (S)~MISSING_COMMENTER_INFO~: 貴重な人材が・・・
[1337.487] pipi551155: 寂しいなぁにかりん
[1337.517] (S)トラファルガー激ロー: てつおww
[1337.551] (S)Jewel_meat: wwwwwwww
[1338.283] (S)ひるお: え、ネタバレ?
[1338.407] ごーやちゃんぽ: w
[1339.135] (S)メタルマルフォイ: 招待状貰ってたね
[1339.459] besdfh: にかりんとイベント事業一緒にやってほしかったなぁ
[1341.425] (S)PINODAY0: w
[1341.591] (S)かぐらんチャン: 新薬のやつか
[1341.630] (S)ちゅろにも: てつおw
[1341.639] (S)NAMAPASUTA_BABY: 白市民詰めに行くのかな？
[1341.665] ゆっくり竜王竜也: www
[1341.799] (S)xyz_3931: www
[1342.119] poteto_sc30: wwww
[1342.322] mikeneko_desu: てつおは相変わらず
[1343.471] (S)takashi1111111: 不服かね…
[1344.110] (S)4tsu_03: てっちゃんw
[1345.150] りょうげーさん: 走れメロスｗ
[1345.366] york2928: てつをw
[1351.939] れぉん69: にかのりどうすんだろうなぁ
[1352.531] (S)sakae_gumi: 朗読？
[1353.402] mimisui: また、ドリブルしてるのかな
[1354.246] sayaendou4: 東雲むにって初めて聞いた
[1354.755] (S)きゅむぉ: へええ
[1354.959] (S)ユッケイーナ: おもろ
[1355.112] あいまー: ワンピースは存在します
[1356.994] narui1026: へー！
[1357.030] 頑者: おもろいよな
[1357.193] (S)suzu25012: へえー
[1357.445] (S)orange8755: むにむに
[1357.792] ごーやちゃんぽ: へー
[1357.912] blue00113: へぇｗおもろｗ
[1357.955] (S)アジ7864: おもろ
[1358.101] (S)トラファルガー激ロー: 寝れそう
[1358.117] (S)カメモチ: へぇー
[1358.671] (S)yanagi_x_x: 聞きたい
[1358.896] (S)ぺんた326: すご
[1359.453] (S)おで子222: へー
[1359.466] stochas: めっちゃいいやん
[1359.500] (S)haru_mg: チルいね
[1360.101] (S)xyz_3931: お
[1360.161] (S)buju: へー
[1360.942] (S)bakubaku52: おもろいね
[1360.991] (S)べねでぃくと: おもしろい
[1361.075] (S)revy_765: ｗｗｗｗｗ
[1361.756] (S)ツカサ10: おもろー
[1363.869] nahayu0987: wwwwwwww
[1364.001] (S)keidais: へー
[1364.090] 葉加瀬太郎にはかせたろう: 聞いたわ
[1364.385] (S)arunaima: おもろい
[1364.467] (S)c_world_: やったあああ
[1364.859] (S)arpesalt: 40分ｗ
[1364.985] (S)nvyf6flup11ffpbyzy3k: ｗ
[1365.466] (S)ティターナ: へ～
[1365.690] (S)めろん55: むにむに
[1365.741] 瀬戸なるみ: お
[1365.995] (S)no_lack_6: おもしろそ
[1366.434] れぶりみ: おぉ
[1366.919] (S)hikarinxxxx: ラジオみたいだ
[1367.158] (S)もふーお: だれがいるかな
[1367.362] (S)xyz_3931: むにむに
[1367.394] tamanouragawa: おもろいやんwwww
[1368.522] (S)mira_koko: おお
[1368.691] machina01remake: むにむに
[1368.737] ごーやちゃんぽ: おもしろ
[1368.824] howl_0624: 62.62
[1368.916] (S)makaron0723: へー
[1369.079] blue00113: 面白いこと考えるなぁ
[1369.540] (S)takeshogogo: おもしろいね
[1369.752] (S)koyasuyasu: むにむに
[1369.757] rinori_ddd: おお
[1369.782] (S)nana43: けっつんがめっちゃ聴いてたやつか
[1370.979] (S)4tsu_03: おもろそう
[1371.175] (S)keidais: ｗ
[1371.270] (S)kio_1223_od: むにむに
[1371.345] kawatoto3: ええて
[1371.920] (S)こしつぶのハーフちゃん: ｗｗｗｗ
[1372.000] ヤーマン8: ラジオみたいでおもろいなあ
[1372.080] (S)らる_: ｗｗｗ
[1372.240] 07131020: あ
[1372.354] でぃっと_: 人数少なかったら気まずいやつｗ
[1372.450] asuka_shota: けっつんいたら笑う
[1372.659] (S)~MISSING_COMMENTER_INFO~: 開幕だもんｗｗ
[1373.197] (S)あきにい: w
[1373.618] (S)mk2xmomo: おもろ！
[1373.681] ももけろ: おもろいことやってる
[1374.248] (S)猫も杓子も: wwwwww
[1374.422] (S)c_world_: www
[1375.444] (S)ido11375: まさか、新メンバーてつおか....
[1375.544] (S)tarako_0420: 草
[1376.206] york2928: ジョー兄もいます
[1376.433] (S)rich3352: 激動した
[1376.706] pizza501992: 最初やんけ！
[1377.372] (S)xyz_3931: wwwwwwwww
[1377.537] narui1026: wwwwww
[1377.556] yamashu0303: 最初やw
[1377.585] (S)れーるがん: fantas22Muscle
[1377.748] mokobra: おー・・
[1378.534] (S)暇人1674634: むにむに
[1378.576] (S)sakae_gumi: もう走っとるやろな
[1378.738] (S)neet_1747: 最初やん
[1378.959] nahayu0987: 激怒wwww
[1378.963] (S)ぽこチャン: 走れオイス
[1380.118] (S)ユッケイーナ: 序盤や
[1380.198] 頑者: 本当のラジオや
[1380.532] (S)kannzaki8: 今走ってるかも
[1382.590] (S)yoshigon21: はしってるやろ
[1384.156] 瀬戸なるみ: 激動
[1384.250] (S)エミレーツ: 最初にするんよね
[1384.428] (S)darkun_1115: 走ってるかな
[1384.603] (S)no_lack_6: まだ激怒してないかな？ってwww
[1384.747] (S)eriri_m: 草
[1387.029] (S)hikarinxxxx: ダッシュやね
[1387.403] kou5656: 最初に激怒するからな
[1390.735] (S)かつけん0331: いまおこってるね
[1390.915] (S)おかず1210: 名前でるんよねw
[1393.362] (S)kannzaki8: ｗｗｗｗｗｗｗｗｗ
[1394.050] (S)nyac6late: ｗｗｗｗｗｗｗｗｗｗｗ
[1394.281] (S)parupuntte: www
[1394.365] sayaendou4: 1人じゃねぇかｗｗ
[1394.823] (S)haru_mg: ｗｗｗｗｗｗ
[1394.911] (S)きゅむぉ: おー
[1395.019] (S)takenoko45: wwwww
[1395.139] (S)sheseec: ｗｗｗｗｗｗｗｗｗｗｗ
[1395.177] (S)chinpanmansan: おお
[1395.331] (S)PINODAY0: おお
[1395.619] (S)アジ7864: ！？
[1395.904] taku611111: wwwwwwww
[1396.384] (S)senbei_kun: ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
[1396.824] (S)くらたんだよ: きまず
[1396.888] (S)猫も杓子も: ｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
[1396.930] れぶりみ: ｗｗｗｗ
[1397.037] (S)german_potatoo: wwwwwwww
[1397.062] ysk314_: 気まづ
[1397.071] (S)オレティンコスモール: w w w
[1397.297] (S)kohaku0782: チルやな
[1397.389] (S)むちむちお: きまずｗ
[1397.439] オオゼキ: ｗｗｗｗｗｗｗｗｗｗ
[1397.481] (S)mkm_18: ｗｗｗｗｗｗｗ
[1397.492] (S)aichikenmeen: ええ
[1397.564] blue00113: おおお
[1397.662] (S)~MISSING_COMMENTER_INFO~: BibleThump
[1397.723] (S)もふーお: 一人だｗｗｗｗ
[1397.723] (S)earl2socks: ｗｗｗｗ
[1397.764] midsm0ke: ｗｗｗｗｗｗｗｗｗ
[1397.966] (S)カフェオレ1014: kimazu
[1397.976] (S)けんじーじ: wwwwww
[1397.989] (S)yanagi_x_x: 一人wwww
[1398.122] (S)yoshikiiii0212: ｗｗｗｗｗｗｗ
[1398.300] (S)yasaigirai2003: ｗｗｗｗｗｗｗｗ
[1398.638] maka_west: 1人ｗ
[1398.795] (S)Kaen_piar: ｗｗｗｗｗｗｗ
[1398.796] (S)ハラショー: 一人だったｗｗｗｗｗｗｗ
